Course_name,Inst_Name,Alloted_Cat,Quota,Institute Type,First Rank,Last Rank,City
"MECHANICAL
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,JEE Based,Govt / GIA,902653,902653,AHMEDABAD
MECHANICAL ENGINEERING - TFWS,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",TFWs,JEE Based,Govt / GIA,901774,901774,AHMEDABAD
PLASTIC TECHNOLOGY,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Govt / GIA,38161,38899,AHMEDABAD
PLASTIC TECHNOLOGY,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,JEE Based,Govt / GIA,905856,990137,AHMEDABAD
"ROBOTICS AND
AUTOMATION","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,GUJCET Based,Govt / GIA,7980,10230,AHMEDABAD
"ROBOTICS AND
AUTOMATION","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Govt / GIA,2958,7855,AHMEDABAD
"ROBOTICS AND
AUTOMATION","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SC,GUJCET Based,Govt / GIA,28978,31041,AHMEDABAD
ROBOTICS AND AUTOMATION,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,GUJCET Based,Govt / GIA,13107,16207,AHMEDABAD
"ROBOTICS AND
AUTOMATION","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,JEE Based,Govt / GIA,901516,901516,AHMEDABAD
ROBOTICS AND AUTOMATION,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,JEE Based,Govt / GIA,900987,900987,AHMEDABAD
"ROBOTICS AND
AUTOMATION","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,JEE Based,Govt / GIA,902883,902883,AHMEDABAD
RUBBER TECHNOLOGY,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,GUJCET Based,Govt / GIA,30618,36101,AHMEDABAD
RUBBER TECHNOLOGY,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Govt / GIA,27430,29147,AHMEDABAD
TEXTILE TECHNOLOGY,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Govt / GIA,31160,39943,AHMEDABAD
TEXTILE TECHNOLOGY,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,JEE Based,Govt / GIA,911880,930932,AHMEDABAD
CIVIL ENGINEERING,"L.D.R.P. INSTITUTE OF TECH. & RESEARCH.,
GANDHINAGAR",GEN,GUJCET Based,Self-Finance,28652,38880,GANDHINAGAR
COMPUTER ENGINEERING,"L.D.R.P. INSTITUTE OF TECH. & RESEARCH.,
GANDHINAGAR",EWS,GUJCET Based,Self-Finance,25544,32703,GANDHINAGAR
COMPUTER ENGINEERING,"L.D.R.P. INSTITUTE OF TECH. & RESEARCH.,
GANDHINAGAR",GEN,GUJCET Based,Self-Finance,7016,24825,GANDHINAGAR
COMPUTER ENGINEERING,"L.D.R.P. INSTITUTE OF TECH. & RESEARCH.,
GANDHINAGAR",SEBC,GUJCET Based,Self-Finance,25103,50422,GANDHINAGAR
"COMPUTER ENGINEERING -
TFWS","L.D.R.P. INSTITUTE OF TECH. & RESEARCH.,
GANDHINAGAR",TFWs,GUJCET Based,Self-Finance,2071,6289,GANDHINAGAR
ELECTRICAL ENGINEERING,"L.D.R.P. INSTITUTE OF TECH. & RESEARCH.,
GANDHINAGAR",GEN,GUJCET Based,Self-Finance,36057,38892,GANDHINAGAR
"INFORMATION
TECHNOLOGY","L.D.R.P. INSTITUTE OF TECH. & RESEARCH.,
GANDHINAGAR",EWS,GUJCET Based,Self-Finance,33510,38472,GANDHINAGAR
"INFORMATION
TECHNOLOGY","L.D.R.P. INSTITUTE OF TECH. & RESEARCH.,
GANDHINAGAR",GEN,GUJCET Based,Self-Finance,6517,33154,GANDHINAGAR
"INFORMATION
TECHNOLOGY - TFWS","L.D.R.P. INSTITUTE OF TECH. & RESEARCH.,
GANDHINAGAR",TFWs,GUJCET Based,Self-Finance,6905,6906,GANDHINAGAR
"MECHANICAL
ENGINEERING","L.D.R.P. INSTITUTE OF TECH. & RESEARCH.,
GANDHINAGAR",GEN,GUJCET Based,Self-Finance,23570,50141,GANDHINAGAR
COMPUTER ENGINEERING,"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",SC,GUJCET Based,Self-Finance,27794,36782,GANDHINAGAR
"ELECTRONICS & COMMUNICATION
ENGINEERING","L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",GEN,GUJCET Based,Self-Finance,26651,50330,GANDHINAGAR
INFORMATION TECHNOLOGY,"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",SC,GUJCET Based,Self-Finance,34706,50228,GANDHINAGAR
CHEMICAL ENGINEERING,"L.E.COLLEGE ,MORBI",GEN,GUJCET Based,Govt / GIA,32217,38883,MORBI
CHEMICAL ENGINEERING,"L.E.COLLEGE ,MORBI",GEN,JEE Based,Govt / GIA,909498,932380,MORBI
"CHEMICAL ENGINEERING -
TFWS","L.E.COLLEGE ,MORBI",TFWs,GUJCET Based,Govt / GIA,14307,14307,MORBI
CIVIL ENGINEERING,"L.E.COLLEGE ,MORBI",GEN,GUJCET Based,Govt / GIA,20017,20017,MORBI
CIVIL ENGINEERING,"L.E.COLLEGE ,MORBI",GEN,JEE Based,Govt / GIA,926686,926686,MORBI
ELECTRICAL ENGINEERING,"L.E.COLLEGE ,MORBI",GEN,GUJCET Based,Govt / GIA,26847,39914,MORBI
ELECTRICAL ENGINEERING,"L.E.COLLEGE ,MORBI",GEN,JEE Based,Govt / GIA,911665,990182,MORBI
"INFORMATION
TECHNOLOGY","L.E.COLLEGE ,MORBI",EWS,GUJCET Based,Govt / GIA,15798,18596,MORBI
"INFORMATION
TECHNOLOGY","L.E.COLLEGE ,MORBI",GEN,GUJCET Based,Govt / GIA,10392,13989,MORBI
"INFORMATION
TECHNOLOGY","L.E.COLLEGE ,MORBI",SEBC,GUJCET Based,Govt / GIA,14070,18240,MORBI
"INFORMATION
TECHNOLOGY","L.E.COLLEGE ,MORBI",GEN,JEE Based,Govt / GIA,905309,905309,MORBI
"INFORMATION
TECHNOLOGY","L.E.COLLEGE ,MORBI",SEBC,JEE Based,Govt / GIA,905396,905396,MORBI
"MECHANICAL
ENGINEERING","L.E.COLLEGE ,MORBI",GEN,GUJCET Based,Govt / GIA,26789,26789,MORBI
"MECHANICAL
ENGINEERING","L.E.COLLEGE ,MORBI",GEN,JEE Based,Govt / GIA,903892,929846,MORBI
BIOTECHNOLOGY - TFWS,"L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",TFWs,GUJCET Based,Self-Finance,5409,5409,AHMEDABAD
CHEMICAL ENGINEERING,"L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,9924,39417,AHMEDABAD
CIVIL ENGINEERING,"L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,22022,50429,AHMEDABAD
COMPUTER ENGINEERING,"L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",EWS,GUJCET Based,Self-Finance,9109,12133,AHMEDABAD
COMPUTER ENGINEERING,"L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,5185,9056,AHMEDABAD
COMPUTER ENGINEERING,"L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",SC,GUJCET Based,Self-Finance,16360,22184,AHMEDABAD
COMPUTER ENGINEERING,"L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",SEBC,GUJCET Based,Self-Finance,10696,24407,AHMEDABAD
"COMPUTER ENGINEERING -
TFWS","L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",TFWs,GUJCET Based,Self-Finance,2863,2863,AHMEDABAD
"COMPUTER SCIENCE &
BIOSCIENCES","L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,17613,36601,AHMEDABAD
"COMPUTER SCIENCE &
DESIGN","L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,22515,38738,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING","L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",EWS,GUJCET Based,Self-Finance,10355,12823,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING","L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",SEBC,GUJCET Based,Self-Finance,17676,22394,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING - TFWS","L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",TFWs,GUJCET Based,Self-Finance,3642,3642,AHMEDABAD
"COMPUTER SCIENCE &
TECHNOLOGY - TFWS","L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",TFWs,GUJCET Based,Self-Finance,3947,3947,AHMEDABAD
"INFORMATION
TECHNOLOGY","L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",EWS,GUJCET Based,Self-Finance,15252,18928,AHMEDABAD
"INFORMATION
TECHNOLOGY","L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",SC,GUJCET Based,Self-Finance,27564,27564,AHMEDABAD
"MATHEMATICS AND
COMPUTING","L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,16685,29347,AHMEDABAD
"MATHEMATICS AND
COMPUTING - TFWS","L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",TFWs,GUJCET Based,Self-Finance,6053,6053,AHMEDABAD
"MECHANICAL
ENGINEERING","L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,21451,38710,AHMEDABAD
"ROBOTICS & ARTIFICIAL
INTELLIGENCE","L.J. INSTITUTE OF ENGG AND TECH.,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,27848,50570,AHMEDABAD
ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",EWS,GUJCET Based,Self-Finance,23976,24379,AHMEDABAD
ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",GEN,GUJCET Based,Self-Finance,8904,22840,AHMEDABAD
ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",SC,GUJCET Based,Self-Finance,38948,38948,AHMEDABAD
ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",SEBC,GUJCET Based,Self-Finance,28949,31938,AHMEDABAD
"ARTIFICIAL
INTELLIGENCE(AI) AND MACHINE LEARNING","L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",EWS,GUJCET Based,Self-Finance,22512,24865,AHMEDABAD
"ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING","L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",GEN,GUJCET Based,Self-Finance,11637,20962,AHMEDABAD
ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",SEBC,GUJCET Based,Self-Finance,25184,27339,AHMEDABAD
BIOTECHNOLOGY,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",GEN,GUJCET Based,Self-Finance,13147,38789,AHMEDABAD
COMPUTER ENGINEERING & APPLICATION,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",GEN,GUJCET Based,Self-Finance,19970,50013,AHMEDABAD
COMPUTER ENGINEERING & APPLICATION - TFWS,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",TFWs,GUJCET Based,Self-Finance,6457,6457,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",GEN,GUJCET Based,Self-Finance,6559,10221,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",EWS,GUJCET Based,Self-Finance,11505,19093,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",GEN,GUJCET Based,Self-Finance,6380,10297,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",SEBC,GUJCET Based,Self-Finance,28013,31781,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",EWS,GUJCET Based,Self-Finance,17835,19723,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING (CYBER SECURITY)","L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",GEN,GUJCET Based,Self-Finance,8798,17311,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING (CYBER SECURITY)","L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",SC,GUJCET Based,Self-Finance,50198,50198,AHMEDABAD
"COMPUTER SCIENCE & ENGINEERING (CYBER
SECURITY)","L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",SEBC,GUJCET Based,Self-Finance,19953,50195,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING (DATA SCIENCE)","L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",EWS,GUJCET Based,Self-Finance,12438,13043,AHMEDABAD
"COMPUTER SCIENCE & ENGINEERING (DATA
SCIENCE)","L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",GEN,GUJCET Based,Self-Finance,8648,11815,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING (DATA SCIENCE)","L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",SC,GUJCET Based,Self-Finance,30247,30247,AHMEDABAD
"COMPUTER SCIENCE & ENGINEERING (DATA
SCIENCE)","L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",SEBC,GUJCET Based,Self-Finance,26017,27411,AHMEDABAD
COMPUTER SCIENCE & INFORMATION TECHNOLOGY,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",EWS,GUJCET Based,Self-Finance,24435,25994,AHMEDABAD
"COMPUTER SCIENCE &
INFORMATION TECHNOLOGY","L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",GEN,GUJCET Based,Self-Finance,13589,23521,AHMEDABAD
"COMPUTER SCIENCE & INFORMATION
TECHNOLOGY","L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",SEBC,GUJCET Based,Self-Finance,25168,39359,AHMEDABAD
COMPUTER SCIENCE & TECHNOLOGY,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",GEN,GUJCET Based,Self-Finance,12644,50640,AHMEDABAD
ELECTRONICS & COMMUNICATION ENGINEERING,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",EWS,GUJCET Based,Self-Finance,28988,30535,AHMEDABAD
"ELECTRONICS &
COMMUNICATION ENGINEERING","L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",GEN,GUJCET Based,Self-Finance,14360,25225,AHMEDABAD
"ELECTRONICS & COMMUNICATION
ENGINEERING","L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",SEBC,GUJCET Based,Self-Finance,33542,33542,AHMEDABAD
INFORMATION TECHNOLOGY,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",GEN,GUJCET Based,Self-Finance,11300,15068,AHMEDABAD
INFORMATION TECHNOLOGY,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",SEBC,GUJCET Based,Self-Finance,20783,29312,AHMEDABAD
INFORMATION TECHNOLOGY - TFWS,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",TFWs,GUJCET Based,Self-Finance,4608,5168,AHMEDABAD
MATHEMATICS AND COMPUTING,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",EWS,GUJCET Based,Self-Finance,32292,32292,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING - TFWS","LAXMI INSTITUTE OF TECHNOLOGY, SARIGAM,
VALSAD",TFWs,GUJCET Based,Self-Finance,17902,17902,VALSAD
"MECHANICAL
ENGINEERING","LAXMI INSTITUTE OF TECHNOLOGY, SARIGAM,
VALSAD",GEN,GUJCET Based,Self-Finance,39143,39143,VALSAD
COMPUTER ENGINEERING,"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY, NEW V.V.NAGAR",EWS,GUJCET Based,Self-Finance,25738,36019,NAGAR
COMPUTER ENGINEERING,"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY, NEW V.V.NAGAR",GEN,GUJCET Based,Self-Finance,6245,25092,NAGAR
COMPUTER ENGINEERING,"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY, NEW V.V.NAGAR",SEBC,GUJCET Based,Self-Finance,28137,39412,NAGAR
INFORMATION TECHNOLOGY,"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY, NEW V.V.NAGAR",GEN,GUJCET Based,Self-Finance,2877,50590,NAGAR
COMPUTER ENGINEERING,"MAHAVIR SWAMI COLLEGE OF ENGINEERING & TECHNOLOGY, BHARTHANA-VESU, SURAT",GEN,GUJCET Based,Self-Finance,21125,21125,SURAT
INFORMATION TECHNOLOGY,"MARWADI EDUCATION FOUNDATION'S GROUP
OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",GEN,GUJCET Based,Self-Finance,24080,38647,RAJKOT
COMPUTER ENGINEERING,"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING &
TECHNOLOGY, RAJKOT",GEN,GUJCET Based,Self-Finance,9825,50470,RAJKOT
COMPUTER SCIENCE & ENGINEERING,"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING &
TECHNOLOGY, RAJKOT",GEN,GUJCET Based,Self-Finance,9870,50506,RAJKOT
"INFORMATION & COMMUNICATION
TECHNOLOGY","MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING &
TECHNOLOGY, RAJKOT",EWS,GUJCET Based,Self-Finance,22458,22458,RAJKOT
COMPUTER ENGINEERING (ARTIFICIAL INTELLIGENCE),"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",GEN,GUJCET Based,Self-Finance,10258,31818,RAJKOT
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",GEN,GUJCET Based,Self-Finance,12108,21804,RAJKOT
INFORMATION & COMMUNICATION TECHNOLOGY,"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",GEN,GUJCET Based,Self-Finance,17388,17388,RAJKOT
"COMPUTER SCIENCE &
ENGINEERING","NEW L. J. INSTITUTE OF ENGINEERING AND
TECHNOLOGY, AHMEDABAD",EWS,GUJCET Based,Self-Finance,12471,16338,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING","NEW L. J. INSTITUTE OF ENGINEERING AND
TECHNOLOGY, AHMEDABAD",GEN,GUJCET Based,Self-Finance,8084,12416,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING","NEW L. J. INSTITUTE OF ENGINEERING AND
TECHNOLOGY, AHMEDABAD",SC,GUJCET Based,Self-Finance,23135,27030,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING","NEW L. J. INSTITUTE OF ENGINEERING AND
TECHNOLOGY, AHMEDABAD",SEBC,GUJCET Based,Self-Finance,22233,26896,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING - TFWS","NEW L. J. INSTITUTE OF ENGINEERING AND
TECHNOLOGY, AHMEDABAD",TFWs,GUJCET Based,Self-Finance,4411,4411,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD",EWS,GUJCET Based,Self-Finance,17502,18838,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD",GEN,GUJCET Based,Self-Finance,6553,12677,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD",SC,GUJCET Based,Self-Finance,30432,36706,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD",SEBC,GUJCET Based,Self-Finance,18635,24586,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING) - TFWS,"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD",TFWs,GUJCET Based,Self-Finance,5117,5117,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD",EWS,GUJCET Based,Self-Finance,23900,27253,AHMEDABAD
"COMPUTER SCIENCE & ENGINEERING (DATA
SCIENCE)","NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD",GEN,GUJCET Based,Self-Finance,13574,23660,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD",SEBC,GUJCET Based,Self-Finance,27855,40042,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE) - TFW,"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD",TFWs,GUJCET Based,Self-Finance,4878,5400,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING","NOBLE ENGINEERING COLLEGE, JUNAGADH",GEN,GUJCET Based,Self-Finance,17896,40040,JUNAGADH
COMPUTER ENGINEERING,OM ENGINEERING COLLEGE JUNAGADH,GEN,GUJCET Based,Self-Finance,30011,30011,JUNAGADH
CIVIL ENGINEERING,"P.P. SAVANI SCHOOL OF ENGINEERING, P.P.
SAVANI UNIVERSITY, KOSAMBA",GEN,GUJCET Based,Self-Finance,29303,29303,KOSAMBA
COMPUTER ENGINEERING,"P.P. SAVANI SCHOOL OF ENGINEERING, P.P.
SAVANI UNIVERSITY, KOSAMBA",EWS,GUJCET Based,Self-Finance,33348,39614,KOSAMBA
COMPUTER ENGINEERING,"P.P. SAVANI SCHOOL OF ENGINEERING, P.P.
SAVANI UNIVERSITY, KOSAMBA",SEBC,GUJCET Based,Self-Finance,36880,36880,KOSAMBA
"COMPUTER SCIENCE &
ENGINEERING","P.P. SAVANI SCHOOL OF ENGINEERING, P.P.
SAVANI UNIVERSITY, KOSAMBA",EWS,GUJCET Based,Self-Finance,18671,18798,KOSAMBA
"COMPUTER SCIENCE &
ENGINEERING","P.P. SAVANI SCHOOL OF ENGINEERING, P.P.
SAVANI UNIVERSITY, KOSAMBA",SEBC,GUJCET Based,Self-Finance,31674,37346,KOSAMBA
"INFORMATION
TECHNOLOGY","P.P. SAVANI SCHOOL OF ENGINEERING, P.P.
SAVANI UNIVERSITY, KOSAMBA",GEN,GUJCET Based,Self-Finance,17465,37918,KOSAMBA
CHEMICAL ENGINEERING,"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY, KOSAMBA",GEN,GUJCET Based,Self-Finance,18223,33902,KOSAMBA
COMPUTER ENGINEERING,"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY, KOSAMBA",GEN,GUJCET Based,Self-Finance,1074,32687,KOSAMBA
COMPUTER SCIENCE & ENGINEERING,"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY, KOSAMBA",GEN,GUJCET Based,Self-Finance,2939,15627,KOSAMBA
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY, KOSAMBA",GEN,GUJCET Based,Self-Finance,11900,38346,KOSAMBA
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING) - TFWS,"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY, KOSAMBA",TFWs,GUJCET Based,Self-Finance,4342,4342,KOSAMBA
"COMPUTER SCIENCE & ENGINEERING (CYBER
SECURITY)","P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY, KOSAMBA",GEN,GUJCET Based,Self-Finance,23548,36219,KOSAMBA
"COMPUTER SCIENCE &
ENGINEERING (DATA SCIENCE)","P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY, KOSAMBA",GEN,GUJCET Based,Self-Finance,15998,25360,KOSAMBA
"COMPUTER SCIENCE & ENGINEERING (DATA
SCIENCE) - TFW","P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY, KOSAMBA",TFWs,GUJCET Based,Self-Finance,10532,10532,KOSAMBA
INFORMATION TECHNOLOGY & ENGINEERING,"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY, KOSAMBA",GEN,GUJCET Based,Self-Finance,23536,23536,KOSAMBA
"INFORMATION TECHNOLOGY &
ENGINEERING - TFW","P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY, KOSAMBA",TFWs,GUJCET Based,Self-Finance,13836,13836,KOSAMBA
MECHANICAL ENGINEERING,"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY, KOSAMBA",GEN,GUJCET Based,Self-Finance,4053,34464,KOSAMBA
CIVIL ENGINEERING,"PACIFIC SCHOOL OF ENGINEERING, SURAT",GEN,GUJCET Based,Self-Finance,29416,29416,SURAT
COMPUTER ENGINEERING,"PACIFIC SCHOOL OF ENGINEERING, SURAT",GEN,GUJCET Based,Self-Finance,27707,39955,SURAT
BIOTECHNOLOGY,"PANDIT DEENDAYAL ENERGY UNIVERSITY
,GANDHINAGAR",EWS,GUJCET Based,Self-Finance,10822,10920,GANDHINAGAR
BIOTECHNOLOGY,"PANDIT DEENDAYAL ENERGY UNIVERSITY
,GANDHINAGAR",GEN,GUJCET Based,Self-Finance,3161,7626,GANDHINAGAR
BIOTECHNOLOGY,"PANDIT DEENDAYAL ENERGY UNIVERSITY
,GANDHINAGAR",SC,GUJCET Based,Self-Finance,19689,35013,GANDHINAGAR
